record_id,annotator_a,annotator_b,skill_name_a,skill_name_b,label_a,label_b,category_a,category_b,error_type,source_text_a,source_text_b
45,llm,human_b,MLflow,MLflow,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"Có thể sử dụng versioning: MLflow, DVC",
46,llm,human_b,Xây dựng proposal kỹ thuật,,required_skill,,Soft Skill,,llm_hallucination,Xây dựng proposal kỹ thuật,
46,llm,human_b,làm việc với khách hàng doanh nghiệp,,required_skill,,Soft Skill,,llm_hallucination,Có kinh nghiệm làm việc với khách hàng doanh nghiệp (Enterprise),
46,llm,human_b,Enterprise,,required_skill,,Domain Knowledge,,llm_hallucination,Có kinh nghiệm làm việc với khách hàng doanh nghiệp (Enterprise),
46,llm,human_b,quản lý và dẫn dắt đội nhóm,,required_skill,,Soft Skill,,llm_hallucination,"Kỹ năng leadership, quản lý và dẫn dắt đội nhóm.",
46,llm,human_b,giải quyết vấn đề,,required_skill,,Soft Skill,,llm_hallucination,"Chủ động, tư duy hệ thống, khả năng giải quyết vấn đề tốt.",
46,llm,human_b,FortiAnalyzer,,preferred_skill,,Infrastructure & DevOps,,llm_hallucination,"FortiManager, FortiAnalyzer",
46,llm,human_b,FortiAIOps,,preferred_skill,,Infrastructure & DevOps,,llm_hallucination,"FortiAIOps, ZTNA, FortiPAM",
46,llm,human_b,,thiết kế kỹ thuật,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
46,llm,human_b,,quản lý,,required_skill,,Soft Skill,llm_omission,,
46,llm,human_b,,SD-WAN,,preferred_skill,,Infrastructure & DevOps,llm_omission,,
46,llm,human_b,,ADVPN,,preferred_skill,,Other,llm_omission,,
46,llm,human_b,SLA,SLA,required_skill,required_skill,IT Support & Hardware,Engineering Concepts & Methodologies,category_disagreement,"SD-WAN, SLA, Load Balancing...",
46,llm,human_b,Phân tích yêu cầu business,Phân tích yêu cầu business,required_skill,required_skill,Engineering Concepts & Methodologies,Soft Skill,category_disagreement,Phân tích yêu cầu business và chuyển đổi thành thiết kế kỹ thuật,
46,llm,human_b,troubleshoot,troubleshoot,required_skill,required_skill,Infrastructure & DevOps,Soft Skill,category_disagreement,Kỹ năng tư duy & troubleshoot tốt.,
46,llm,human_b,Fortinet,Fortinet,preferred_skill,preferred_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,Có kinh nghiệm triển khai hệ sinh thái Fortinet,
46,llm,human_b,FortiGate,FortiGate,preferred_skill,preferred_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"FortiGate (NGFW, SD-WAN, ADVPN, HA...)",
46,llm,human_b,NGFW,NGFW,preferred_skill,preferred_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,"FortiGate (NGFW, SD-WAN, ADVPN, HA...)",
46,llm,human_b,FortiManager,FortiManager,preferred_skill,preferred_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"FortiManager, FortiAnalyzer",
46,llm,human_b,FortiNAC,FortiNAC,preferred_skill,preferred_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"FortiNAC, FortiSwitch",
46,llm,human_b,FortiSwitch,FortiSwitch,preferred_skill,preferred_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"FortiNAC, FortiSwitch",
46,llm,human_b,ZTNA,ZTNA,preferred_skill,preferred_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,"FortiAIOps, ZTNA, FortiPAM",
46,llm,human_b,FortiPAM,FortiPAM,preferred_skill,preferred_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"FortiAIOps, ZTNA, FortiPAM",
46,llm,human_b,NAC,NAC,preferred_skill,preferred_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,"triển khai mô hình: SD-WAN, NAC, Firewall...",
47,llm,human_b,,approval processes,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
47,llm,human_b,Power Platform,Power Platform,required_skill,required_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,"1 - 3 years of experience with Power Platform (Power Apps, Power Automate)",
47,llm,human_b,Power Apps,Power Apps,required_skill,required_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,"1 - 3 years of experience with Power Platform (Power Apps, Power Automate)",
47,llm,human_b,Power Automate,Power Automate,required_skill,required_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,"1 - 3 years of experience with Power Platform (Power Apps, Power Automate)",
47,llm,human_b,UI/UX principles,UI/UX principles,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,Basic knowledge of UI/UX principles,
47,llm,human_b,XML,XML,preferred_skill,preferred_skill,Other,Programming Language,category_disagreement,Basic knowledge of XML or SQL Server,
48,llm,human_b,UI/UX Design,,required_skill,,Other,,llm_hallucination,Có ít nhất 1 năm kinh nghiệm trong lĩnh vực UI/UX Design.,
48,llm,human_b,nghiên cứu người dùng,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,...và các phương pháp nghiên cứu người dùng.,
48,llm,human_b,quy trình thiết kế UX,thiết kế UX,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,"Có kiến thức vững chắc về quy trình thiết kế UX, UI",
48,llm,human_b,quy trình thiết kế UI,thiết kế UI,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,"Có kiến thức vững chắc về quy trình thiết kế UX, UI",
48,llm,human_b,wireframes,wireframes,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,"Có khả năng tạo wireframes, prototypes và user flows.",
48,llm,human_b,prototypes,prototypes,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,"Có khả năng tạo wireframes, prototypes và user flows.",
48,llm,human_b,user flows,user flows,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,"Có khả năng tạo wireframes, prototypes và user flows.",
48,llm,human_b,user research,user research,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,Có kinh nghiệm thực hiện user research và user testing.,
48,llm,human_b,thiết kế responsive,thiết kế responsive,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,Có kiến thức về các nguyên tắc thiết kế responsive,
48,llm,human_b,accessibility,accessibility,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,...thiết kế responsive và accessibility.,
49,llm,human_b,SEO,,required_skill,,Domain Knowledge,,llm_hallucination,Sử dụng thành thạo các công cụ phân tích & SEO,
49,llm,human_b,Google Analytics,Google Analytics,required_skill,required_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,Sử dụng thành thạo các công cụ phân tích & SEO: Google Analytics,
49,llm,human_b,Search Console,Search Console,required_skill,required_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,"...Google Analytics, Search Console, SEMrush, Ahrefs",
49,llm,human_b,SEMrush,SEMrush,required_skill,required_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,"...Google Analytics, Search Console, SEMrush, Ahrefs",
49,llm,human_b,Ahrefs,Ahrefs,required_skill,required_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,"...Google Analytics, Search Console, SEMrush, Ahrefs",
5,llm,human_b,Containerd,,required_skill,,Infrastructure & DevOps,,llm_hallucination,"container (Docker, Containerd, Kubernetes)",
5,llm,human_b,,Ubuntu,,preferred_skill,,Tool & Platform,llm_omission,,
5,llm,human_b,,CentOS,,preferred_skill,,Tool & Platform,llm_omission,,
5,llm,human_b,VPC VDC,VPC VDC,preferred_skill,preferred_skill,Other,Infrastructure & DevOps,category_disagreement,Có chứng chỉ chuyên môn liên quan đến VPC VDC... là lợi thế,
5,llm,human_b,VPC Automation,VPC Automation,preferred_skill,preferred_skill,Other,Infrastructure & DevOps,category_disagreement,Có chứng chỉ chuyên môn... VPC Automation... là lợi thế,
5,llm,human_b,VPC Network & Security,VPC Network & Security,preferred_skill,preferred_skill,Other,Infrastructure & DevOps,category_disagreement,Có chứng chỉ chuyên môn... VPC Network & Security là lợi thế,
6,llm,human_b,Exploratory Data Analysis - EDA,,required_skill,,Data Engineering & Analytics,,llm_hallucination,phân tích khám phá dữ liệu (Exploratory Data Analysis - EDA),
6,llm,human_b,PowerBI,,required_skill,,Data Engineering & Analytics,,llm_hallucination,"công cụ trực quan hóa dữ liệu (Tableau, QLikView, PowerBI,...)",
6,llm,human_b,,EDA,,required_skill,,Data Engineering & Analytics,llm_omission,,
6,llm,human_b,,xử lý dữ liệu phân tán,,required_skill,,Infrastructure & DevOps,llm_omission,,
6,llm,human_b,DA,DA,required_skill,required_skill,Data Engineering & Analytics,Domain Knowledge,category_disagreement,Từ 2 năm kinh nghiệm DA,
6,llm,human_b,Hadoop,Hadoop,required_skill,required_skill,Data Engineering & Analytics,Infrastructure & DevOps,category_disagreement,"xử lý dữ liệu lớn (Hadoop, Spark, Elasticsearch…)",
6,llm,human_b,Spark,Spark,required_skill,required_skill,Data Engineering & Analytics,Infrastructure & DevOps,category_disagreement,"xử lý dữ liệu lớn (Hadoop, Spark, Elasticsearch…)",
6,llm,human_b,Elasticsearch,Elasticsearch,required_skill,required_skill,Database,Infrastructure & DevOps,category_disagreement,"xử lý dữ liệu lớn (Hadoop, Spark, Elasticsearch…)",
6,llm,human_b,Tableau,Tableau,required_skill,required_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,"công cụ trực quan hóa dữ liệu (Tableau, QLikView, PowerBI,...)",
6,llm,human_b,QLikView,QLikView,required_skill,required_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,"công cụ trực quan hóa dữ liệu (Tableau, QLikView, PowerBI,...)",
7,llm,human_b,nghiên cứu công nghệ mới,,required_skill,,Soft Skill,,llm_hallucination,khả năng nghiên cứu công nghệ mới tốt,
7,llm,human_b,Pandas,Pandas,preferred_skill,preferred_skill,Framework / Library,Tool & Platform,category_disagreement,"ưu tiên có kinh nghiệm với Jupyter Notebook, Pandas, PySpark",
7,llm,human_b,PySpark,PySpark,preferred_skill,preferred_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,"ưu tiên có kinh nghiệm với Jupyter Notebook, Pandas, PySpark",
8,llm,human_b,triển khai mô hình ML,,required_skill,,Infrastructure & DevOps,,llm_hallucination,"tham gia triển khai mô hình ML, MLOps cơ bản",
8,llm,human_b,Data Scientist,Data Scientist,required_skill,required_skill,Other,Domain Knowledge,category_disagreement,Tối thiểu 2 năm kinh nghiệm ở vị trí Data Scientist,
8,llm,human_b,SQL,SQL,required_skill,required_skill,Database,Programming Language,category_disagreement,Thành thạo Python (...) và SQL,
8,llm,human_b,A/B testing,A/B testing,required_skill,required_skill,Engineering Concepts & Methodologies,Testing & QA,category_disagreement,"Có kinh nghiệm A/B testing, phân tích dữ liệu",
8,llm,human_b,MLflow,MLflow,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"MLOps cơ bản (MLflow, Docker, batch/API)",
9,llm,human_b,Database Administrator,,required_skill,,Database,,llm_hallucination,từ 3 năm kinh nghiệm DBA / Database Administrator,
9,llm,human_b,vận hành hệ thống production,,required_skill,,Infrastructure & DevOps,,llm_hallucination,Kinh nghiệm vận hành hệ thống production,
9,llm,human_b,Backup,,required_skill,,Database,,llm_hallucination,Backup/Restore,
9,llm,human_b,Restore,,required_skill,,Database,,llm_hallucination,Backup/Restore,
9,llm,human_b,xử lý sự cố,,required_skill,,Soft Skill,,llm_hallucination,Có khả năng xử lý sự cố,
9,llm,human_b,support hệ thống live,,required_skill,,IT Support & Hardware,,llm_hallucination,support hệ thống live,
9,llm,human_b,hệ thống ERP,,preferred_skill,,Domain Knowledge,,llm_hallucination,hệ thống ERP tương tự,
9,llm,human_b,workload nhiều transaction,,preferred_skill,,Engineering Concepts & Methodologies,,llm_hallucination,workload nhiều transaction,
9,llm,human_b,xử lý lock,,preferred_skill,,Engineering Concepts & Methodologies,,llm_hallucination,"Kinh nghiệm xử lý lock, deadlock, blocking session",
9,llm,human_b,,DBA,,required_skill,,Domain Knowledge,llm_omission,,
9,llm,human_b,,production,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
9,llm,human_b,,Backup/Restore,,required_skill,,Database,llm_omission,,
9,llm,human_b,Odoo,Odoo,preferred_skill,preferred_skill,Domain Knowledge,Tool & Platform,category_disagreement,(ưu tiên có kinh nghiệm với Odoo),
9,llm,human_b,SQL,SQL,required_skill,required_skill,Database,Programming Language,category_disagreement,Thành thạo SQL và query tuning,
9,llm,human_b,query tuning,query tuning,required_skill,required_skill,Engineering Concepts & Methodologies,Database,category_disagreement,Thành thạo SQL và query tuning,
9,llm,human_b,Transaction,Transaction,required_skill,required_skill,Engineering Concepts & Methodologies,Database,category_disagreement,"Hiểu rõ: Index, Transaction, Lock, Replication cơ bản",
9,llm,human_b,Lock,Lock,required_skill,required_skill,Engineering Concepts & Methodologies,Database,category_disagreement,"Hiểu rõ: Index, Transaction, Lock, Replication cơ bản",
9,llm,human_b,Odoo ERP,Odoo ERP,preferred_skill,preferred_skill,Domain Knowledge,Tool & Platform,category_disagreement,Kinh nghiệm làm việc với Odoo ERP,
9,llm,human_b,deadlock,deadlock,preferred_skill,preferred_skill,Engineering Concepts & Methodologies,Database,category_disagreement,"Kinh nghiệm xử lý lock, deadlock, blocking session",
9,llm,human_b,blocking session,blocking session,preferred_skill,preferred_skill,Engineering Concepts & Methodologies,Database,category_disagreement,"Kinh nghiệm xử lý lock, deadlock, blocking session",
9,llm,human_b,Grafana,Grafana,preferred_skill,preferred_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,Monitoring tools (Grafana/Prometheus/Zabbix),
9,llm,human_b,Prometheus,Prometheus,preferred_skill,preferred_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,Monitoring tools (Grafana/Prometheus/Zabbix),
9,llm,human_b,Zabbix,Zabbix,preferred_skill,preferred_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,Monitoring tools (Grafana/Prometheus/Zabbix),
0,human_a,human_b,xác suất thống kê,xác suất thống kê,preferred_skill,required_skill,AI / ML / Data,AI / ML / Data,label_disagreement,,
0,human_a,human_b,mô hình học máy,mô hình học máy,required_skill,preferred_skill,AI / ML / Data,AI / ML / Data,label_disagreement,,
1,human_a,human_b,tạo data test,,required_skill,,Testing & QA,,extraction_disagreement,,
